,PUF_ID,agecat,PPEDUC,PPETHM,PPGENDER,PPINCIMP,PPHHSIZE,fpl,PPREG4,PPREG9,FWB1_1,FWB1_5,FS2_3,SUBKNOWL1,ACT1_2,PROPPLAN_3,PROPPLAN_1,MANAGE1_2,MANAGE1_1,MANAGE1_3,SAVEHABIT,AUTOMATED_1,AUTOMATED_2,SAVINGSRANGES,HOUSING,HOUSERANGES,MORTGAGE,PRODHAVE_8,PRODUSE_1,PRODUSE_2,FWBscore,FSscore
189,12356,2,1,4,2,1,4,1,2,4,3,3,3,6,5,5,5,5,5,5,6,7,7,99,2,2,-2,0,0,0,59,67
190,8524,2,5,1,2,9,3,3,4,9,1,3,3,4,4,5,5,4,5,5,4,7,0,7,3,1,-2,0,0,0,47,71
191,8720,1,1,1,2,1,1,1,3,6,1,5,2,3,3,4,5,4,3,2,4,7,7,2,3,3,-2,0,0,0,23,37
192,11087,8,1,1,2,3,2,3,4,9,4,4,2,6,4,5,5,5,5,5,5,7,7,4,1,99,99,0,0,0,54,57
193,8525,3,5,1,1,9,4,3,3,5,5,1,1,7,5,5,5,5,5,5,6,1,1,5,1,7,3,1,0,0,86,85
194,7857,1,3,1,1,1,1,1,2,3,1,5,5,3,3,4,1,2,5,1,2,7,7,4,2,3,-2,1,0,0,40,31
195,13619,3,1,4,2,2,5,1,4,9,2,3,2,5,3,5,4,4,4,4,5,0,1,99,2,4,-2,0,0,0,62,58
196,9692,4,3,1,1,3,4,2,2,4,3,3,3,4,3,3,4,4,5,4,5,1,1,6,1,4,2,0,0,0,41,39
197,9188,7,2,1,2,7,1,3,1,2,3,3,4,5,3,3,4,4,5,3,3,7,7,5,1,1,98,0,0,0,49,38
198,13643,7,5,1,1,8,2,3,2,3,3,2,3,5,4,4,4,4,5,5,5,0,1,5,1,3,1,0,0,0,66,49
199,10134,4,2,1,1,3,2,3,3,6,3,2,1,6,4,4,4,4,5,4,6,1,1,99,1,2,2,0,0,0,67,85
200,9189,5,5,1,1,9,3,3,4,9,5,1,5,6,4,5,5,5,5,4,6,1,0,6,2,4,-2,0,0,0,77,59
201,11088,7,3,1,2,6,2,3,4,8,4,2,1,5,4,3,4,5,5,5,5,1,1,6,1,1,1,0,0,0,60,50
202,8954,7,2,1,1,4,2,3,2,3,4,2,2,5,5,3,4,5,5,5,6,0,1,6,1,1,1,0,0,0,65,65
203,8123,5,2,1,2,4,3,3,2,4,1,5,3,5,3,3,3,3,3,3,3,0,0,3,2,3,-2,0,1,1,37,43
204,8315,4,3,1,1,8,3,3,2,3,4,3,3,5,4,4,4,3,5,2,4,1,1,4,1,3,2,0,0,0,62,52
205,10354,4,2,1,2,8,4,3,4,9,2,3,1,7,4,5,5,4,5,4,4,7,7,2,1,6,2,0,0,0,50,60
206,9190,2,2,1,2,6,4,3,4,9,1,3,2,7,5,5,5,4,3,2,3,0,0,3,1,5,3,1,0,0,46,73
207,13674,5,5,2,2,9,1,3,3,5,4,1,3,5,4,4,3,3,4,3,4,0,0,7,1,7,1,0,0,0,73,60
208,10135,4,4,2,2,2,1,3,1,2,1,2,2,6,5,4,5,5,5,2,5,1,1,99,2,4,-2,1,0,0,43,78
209,8721,1,4,1,1,2,1,3,2,4,2,3,3,4,3,3,4,5,5,5,5,0,0,5,2,3,-2,0,0,0,51,35
210,9921,4,3,4,2,7,2,3,4,8,3,5,3,4,3,4,4,3,5,2,3,1,0,4,1,3,2,0,0,0,45,31
211,9922,7,4,1,1,7,2,3,4,9,5,1,1,6,5,5,5,5,5,5,5,0,0,99,1,99,99,0,0,0,95,71
212,7858,2,2,3,1,8,3,3,4,9,5,1,1,7,5,5,5,5,5,5,6,1,1,7,3,1,-2,0,0,0,86,85
213,7996,2,2,2,1,2,5,1,3,6,3,4,4,5,4,4,4,3,4,2,5,7,7,3,2,3,-2,0,0,0,47,56
214,13052,1,2,1,2,6,5,3,3,7,3,3,3,5,4,5,5,5,5,5,6,1,1,99,3,3,-2,0,0,0,71,75
215,7859,2,4,1,1,7,5,3,3,7,3,2,2,5,5,5,4,4,5,4,6,1,1,2,1,4,2,0,0,0,49,65
216,12711,4,2,1,2,8,2,3,4,9,4,2,2,6,4,2,2,3,5,5,6,1,1,6,1,7,2,0,0,0,65,58
217,9923,4,2,1,2,4,2,3,2,3,1,1,5,1,2,3,4,2,3,1,1,1,7,1,1,4,2,0,0,0,40,28
218,8526,3,4,2,2,3,5,2,3,5,1,3,2,4,3,3,4,1,5,1,2,7,0,99,1,5,2,1,0,0,54,38
219,12852,5,2,1,1,3,2,3,1,2,4,2,3,5,4,4,4,4,5,5,5,0,0,7,1,1,1,0,0,0,61,45
220,13172,2,3,1,2,9,2,3,1,2,2,2,4,3,2,2,4,3,3,2,3,1,0,5,3,5,-2,0,0,0,48,38
221,12420,5,5,1,2,8,2,3,4,8,3,4,3,5,4,4,4,4,5,3,6,1,1,6,1,5,3,1,0,0,62,46
222,11356,8,2,1,2,3,2,3,4,9,4,5,4,6,4,4,5,5,5,5,6,7,1,7,1,1,99,0,0,0,74,60
223,11834,7,3,1,2,4,2,3,3,5,1,5,3,6,5,5,5,5,5,3,2,7,7,3,1,3,2,0,0,0,26,49
224,10556,3,2,4,2,6,5,3,1,2,4,4,1,5,4,5,5,4,5,5,5,1,1,5,1,7,1,0,0,0,58,62
225,14390,2,5,1,2,8,2,3,2,4,4,3,3,5,3,4,2,4,5,3,4,1,1,4,1,6,2,1,0,0,60,56
226,12421,1,2,1,2,1,5,1,4,8,3,3,3,5,4,4,5,3,4,1,6,7,1,99,2,1,-2,0,0,0,57,50
227,9191,5,3,1,1,5,3,3,2,3,1,5,2,5,4,4,5,4,2,1,4,0,0,2,1,4,2,0,0,0,34,61
228,14293,1,3,1,2,9,2,3,4,9,1,3,4,3,2,3,3,3,5,5,4,0,0,4,3,3,-2,0,0,0,43,39
229,9192,2,4,1,1,2,1,3,3,5,2,4,3,3,2,2,2,1,4,1,4,1,1,4,1,1,1,0,0,0,31,41
230,11357,2,2,1,1,5,2,3,2,3,5,2,2,5,4,3,3,4,5,5,6,1,1,5,2,3,-2,0,0,0,61,59
231,8955,1,3,3,2,9,3,3,2,3,3,3,4,3,4,4,5,4,5,5,6,7,1,4,2,2,-2,1,0,0,51,43
232,10763,8,5,1,1,6,2,3,1,2,4,2,3,4,3,3,2,3,5,5,4,7,7,6,1,4,1,0,0,0,65,43
233,9443,1,3,1,1,2,2,2,1,2,4,2,2,4,3,4,4,4,3,3,4,0,1,4,2,3,-2,1,0,0,62,47
234,7860,5,4,1,2,5,1,3,2,4,3,4,2,4,3,3,4,4,4,4,5,1,1,4,1,4,2,0,0,0,43,39
235,12357,5,5,2,1,7,2,3,3,5,1,4,1,7,3,5,5,3,5,1,5,1,1,99,1,6,99,0,0,0,46,60
236,9193,4,3,1,2,6,4,3,2,4,2,3,3,5,3,3,3,3,5,5,6,1,1,4,1,5,2,0,0,0,56,44
237,10913,2,4,1,2,9,2,3,2,3,3,2,3,5,5,4,4,3,4,4,4,7,0,98,3,98,-2,0,0,0,49,54
238,8722,2,4,1,2,7,2,3,4,9,4,3,2,3,4,3,4,1,5,4,5,1,0,5,1,7,3,0,0,0,60,47
239,9693,2,3,2,1,7,3,3,3,5,3,3,3,5,3,4,4,4,4,1,5,7,7,3,1,1,1,0,0,0,49,57
240,11358,2,3,4,1,6,1,3,3,7,4,3,3,4,3,3,3,3,3,3,3,7,7,4,1,4,2,1,0,0,51,42
241,8723,1,3,1,2,6,2,3,2,3,4,1,2,4,4,5,4,4,5,1,5,7,7,5,2,4,-2,1,0,0,68,64
242,12165,4,2,4,1,4,2,3,4,9,1,5,4,5,3,4,3,4,5,1,1,7,7,1,2,7,-2,0,0,0,33,38
243,10557,1,4,1,1,7,1,3,3,7,4,2,3,5,5,4,5,5,5,5,6,1,7,5,3,5,-2,0,0,0,58,62
244,8316,4,4,1,1,9,4,3,1,1,3,2,3,5,3,4,2,4,5,3,6,1,1,5,1,5,2,0,0,0,57,43
245,7319,3,4,1,2,2,4,2,2,4,3,3,3,5,3,3,3,3,3,3,5,1,1,3,2,2,-2,0,0,0,49,43
246,10914,4,4,1,2,9,5,3,2,3,2,3,3,3,4,4,2,4,5,3,4,1,1,4,1,6,1,0,0,0,46,44
247,10558,1,3,1,2,9,5,3,2,3,3,3,3,4,3,3,3,3,3,3,4,0,1,4,2,98,-2,1,0,0,49,42
248,9194,4,2,1,2,8,2,3,1,2,5,1,3,4,4,4,4,4,5,5,5,1,1,6,2,4,-2,0,0,0,72,56
249,8724,5,5,1,1,9,2,3,3,5,3,2,2,6,4,5,2,4,5,4,5,0,1,4,1,5,2,1,0,0,59,59
250,7998,4,5,1,2,9,3,3,2,4,5,2,1,7,4,4,4,4,5,5,6,1,1,5,1,1,1,0,0,0,68,66
251,8124,3,4,1,1,9,4,3,3,7,4,2,2,7,4,4,4,3,5,2,4,1,1,6,1,6,1,0,0,0,63,71
252,10915,7,4,1,2,7,2,3,4,9,4,4,3,5,4,4,4,3,5,5,4,0,1,5,1,5,3,0,0,0,53,50
253,13104,4,3,1,1,9,2,3,2,4,4,2,2,6,4,4,5,5,5,5,5,1,1,7,1,5,2,0,0,0,65,71
254,9195,4,4,1,2,9,4,3,2,3,3,2,3,4,3,3,4,2,5,3,4,1,0,99,1,4,2,0,0,0,52,38
255,8527,2,4,1,1,8,3,3,4,8,5,3,1,7,5,5,5,5,5,5,6,1,1,6,1,4,2,1,0,0,78,85
256,9444,3,3,4,1,4,2,3,2,3,4,1,3,5,5,2,2,5,5,5,6,1,7,5,2,2,-2,1,0,0,63,63
257,11501,8,3,1,2,1,1,2,4,9,3,3,3,5,4,4,4,4,5,5,4,7,7,5,2,99,-2,0,0,0,49,54
258,8956,2,2,4,2,3,2,3,3,5,1,3,3,5,3,4,4,2,4,4,3,7,7,1,2,3,-2,0,0,0,45,47
259,10764,7,5,1,1,9,2,3,4,9,4,1,3,5,4,4,3,4,5,5,6,1,0,7,1,1,1,0,0,0,67,57
260,7385,2,5,1,1,8,2,3,3,5,5,1,2,6,4,4,2,5,5,5,5,1,0,6,1,7,3,0,0,0,70,76
261,8528,4,3,1,1,8,4,3,4,9,1,4,3,5,2,2,2,1,3,1,3,1,1,3,1,7,3,0,0,0,31,28
262,14397,2,5,4,2,2,4,2,2,3,3,3,3,5,5,5,5,5,5,5,6,7,7,6,2,3,-2,1,0,0,51,60
263,8317,3,3,1,1,7,2,3,3,5,4,2,3,4,3,4,2,1,5,5,6,1,1,5,1,5,2,0,0,0,61,54
264,8125,2,4,1,1,8,2,3,4,9,4,2,2,6,4,4,2,3,5,5,4,0,1,5,1,7,3,0,0,0,60,55
265,8529,2,5,3,1,7,1,3,1,2,3,3,3,5,3,4,4,4,5,5,5,1,1,7,3,6,-2,0,0,0,49,41
266,12973,6,3,1,2,7,2,3,4,8,3,2,3,5,5,3,4,5,5,3,6,7,7,6,1,4,2,0,0,0,74,56
267,12017,2,5,1,1,5,5,2,3,5,4,3,3,4,4,4,5,4,5,1,3,1,0,5,2,5,-2,1,0,0,61,49
268,14187,1,3,1,2,5,2,3,3,7,1,5,4,3,3,2,4,3,1,1,1,7,7,1,3,98,-2,0,0,0,32,46
269,10765,3,2,4,1,2,4,2,2,3,2,5,5,1,2,2,2,2,4,3,2,7,7,3,3,3,-2,0,0,0,45,34
270,7386,3,3,1,1,8,2,3,4,9,3,3,2,4,3,4,3,4,5,2,4,1,1,99,1,7,98,0,0,0,58,45
271,11835,4,4,1,1,2,1,3,3,5,2,3,2,5,4,4,4,5,5,4,5,7,7,99,2,5,-2,0,0,0,46,48
272,12096,4,1,1,1,1,1,1,3,7,1,3,2,6,3,3,4,5,5,1,3,7,7,1,1,1,98,0,0,0,38,51
273,12475,3,3,3,2,2,5,1,4,8,2,4,2,6,4,5,5,4,5,1,5,1,0,3,2,4,-2,0,0,0,60,73
274,13405,2,2,1,1,7,4,3,3,5,1,4,3,4,3,4,4,4,5,3,4,1,0,4,1,3,2,0,0,0,44,42
275,9196,2,3,4,2,2,4,1,2,3,2,3,3,4,4,4,4,4,5,3,4,7,7,3,2,3,-2,1,0,0,51,48
276,7999,3,3,1,1,4,1,3,2,4,4,3,3,5,4,4,2,3,5,4,6,1,1,5,1,3,1,0,0,0,50,53
277,13262,8,2,1,1,3,2,3,4,8,4,3,2,4,3,4,5,4,5,4,4,7,1,6,1,1,1,0,0,0,52,40
278,7123,2,3,4,1,1,1,2,4,9,3,5,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-2,0,0,0,39,-1
279,7166,4,4,1,1,7,3,3,4,8,3,2,2,6,4,4,4,5,5,4,6,1,1,-1,-1,4,-2,0,0,0,61,56
280,8725,8,5,1,1,9,2,3,4,8,4,1,4,5,4,4,4,4,5,5,6,7,7,6,1,1,1,0,0,0,86,56
281,11359,6,5,1,2,5,3,3,3,5,4,1,4,4,4,4,4,5,5,5,5,0,0,7,1,1,1,0,0,0,75,48
282,13747,2,5,1,2,7,1,3,3,5,3,3,2,6,3,4,4,2,5,3,5,1,1,3,2,6,-2,1,0,0,66,45
283,13350,8,5,1,1,6,2,3,2,4,2,1,2,5,4,3,5,5,5,5,6,1,0,99,1,99,99,0,0,0,65,62
284,11089,7,3,1,1,7,2,3,2,4,4,1,2,5,4,4,4,4,5,4,4,0,0,6,1,5,3,0,0,0,72,51
285,9445,3,1,4,2,7,5,3,4,8,4,2,3,5,5,4,4,5,5,4,6,1,1,99,1,3,1,0,0,0,67,47
286,14379,5,2,1,1,6,1,3,4,8,1,3,2,6,4,4,5,3,5,5,5,7,1,3,1,7,2,0,0,0,56,43
287,11502,7,4,2,1,6,1,3,4,9,5,1,2,6,5,5,4,4,5,5,6,1,1,6,2,4,-2,0,0,0,72,69
288,8000,1,3,1,2,8,1,3,2,4,3,3,2,5,3,5,3,4,3,3,4,7,7,3,2,3,-2,1,0,0,42,50
289,8126,4,3,2,1,4,1,3,3,5,2,4,2,5,4,4,4,2,1,2,6,7,7,3,2,99,-2,0,0,0,57,66
290,12899,6,3,1,2,8,1,3,3,5,4,1,2,5,4,5,5,5,5,5,5,0,0,99,1,99,99,0,0,0,71,55
291,14126,4,3,4,1,8,3,3,3,7,2,3,2,5,3,4,5,3,4,3,4,1,1,2,2,7,-2,0,0,0,40,54
292,13865,3,3,1,1,8,5,3,3,5,3,3,3,4,3,3,3,3,3,3,5,0,0,6,1,5,2,0,0,0,49,42
293,13600,3,4,1,1,9,3,3,3,5,5,2,2,5,4,3,2,3,5,5,5,1,1,7,1,6,3,1,0,0,62,51
294,13957,5,5,1,2,8,1,3,1,1,5,1,1,6,5,4,5,5,5,5,6,0,0,7,1,1,1,0,0,0,78,75
295,13613,6,4,1,2,6,2,3,1,2,5,1,2,5,5,4,3,1,5,5,6,0,0,7,1,1,1,0,0,0,85,55
296,13923,6,3,1,1,6,2,3,2,3,4,2,2,5,4,4,4,5,5,3,5,0,0,5,1,4,1,0,0,0,62,55
297,13844,2,3,1,2,4,3,3,4,8,1,5,2,5,3,4,3,3,5,1,1,1,0,4,1,4,2,1,0,0,23,52
298,13878,4,5,1,2,9,4,3,4,9,5,1,2,5,4,4,2,5,5,5,6,1,1,7,1,1,1,0,0,0,69,57
299,13769,5,5,4,1,8,5,3,3,5,4,1,2,6,4,3,4,5,5,5,4,0,0,98,2,7,-2,0,0,0,62,57
300,14331,3,3,4,2,4,3,3,1,2,4,4,2,5,4,5,5,5,5,4,6,7,7,4,2,2,-2,0,0,0,58,59
301,13658,2,3,4,2,2,1,2,1,1,5,5,4,1,3,4,4,5,5,4,5,0,0,1,2,3,-2,0,0,0,26,63
302,13529,2,5,1,1,8,2,3,2,3,3,2,3,5,3,3,2,4,5,5,6,1,1,6,1,5,2,1,0,0,63,46
303,14357,3,3,4,1,8,4,3,3,5,2,1,1,5,3,4,5,4,4,1,2,1,1,3,2,6,-2,0,0,0,57,52
304,13973,5,4,4,1,2,4,2,3,7,3,1,4,5,4,5,5,5,5,1,5,7,1,4,3,3,-2,0,0,0,61,45
305,14224,2,1,4,2,2,3,2,4,9,1,5,5,1,2,2,4,1,1,1,2,7,7,1,2,6,-2,0,1,0,25,28
306,13604,6,1,4,2,2,1,2,1,2,2,3,3,3,3,5,5,5,5,1,4,7,7,98,2,2,-2,0,0,0,48,40
307,13882,7,1,4,2,2,3,2,3,5,3,3,4,2,3,2,3,3,4,3,3,7,0,3,2,5,-2,0,0,0,54,29
308,13615,6,1,4,2,1,3,1,3,5,4,3,4,4,3,3,4,5,5,1,6,0,0,4,2,5,-2,0,0,0,51,32
309,13593,4,3,4,2,7,2,3,1,2,2,3,3,5,3,3,3,2,5,1,2,7,1,3,2,5,-2,0,0,0,42,39
310,13480,3,5,3,2,8,2,3,3,5,3,2,2,5,3,4,4,3,5,3,5,1,7,4,2,6,-2,1,0,0,58,49
311,14066,2,3,4,2,1,1,2,1,2,4,5,4,5,4,4,5,5,4,4,5,0,0,1,2,3,-2,0,0,0,36,55
312,13969,8,5,1,1,8,2,3,3,5,4,2,1,7,5,5,5,5,5,4,5,1,7,7,1,1,1,0,0,0,68,74
313,13967,2,3,4,2,1,3,1,3,7,3,3,3,5,4,5,5,5,5,5,5,1,1,1,2,3,-2,0,0,0,52,47
314,13413,3,3,4,2,3,3,2,1,2,2,2,2,4,2,5,5,4,5,3,4,0,0,4,2,5,-2,0,0,0,51,29
315,13868,5,4,4,1,1,2,1,2,4,5,1,1,7,5,5,5,5,5,5,6,7,7,1,3,1,-2,0,0,0,86,85
316,13845,4,1,4,1,5,1,3,3,5,3,2,4,5,5,5,5,5,5,4,6,7,1,99,2,3,-2,0,0,0,61,69
317,13934,2,4,1,2,7,2,3,4,9,5,2,2,5,4,4,5,4,5,5,6,1,1,6,1,5,2,1,0,0,72,64
318,13640,1,3,1,1,3,3,2,3,5,3,3,3,3,3,3,3,2,5,5,2,0,0,2,1,1,1,0,0,0,41,42
319,13585,2,4,1,2,8,1,3,4,9,4,2,3,5,4,4,2,5,5,5,6,1,0,7,1,7,98,0,0,0,61,56
320,13451,6,2,1,2,5,2,3,2,4,3,3,4,4,4,4,4,4,5,5,5,1,1,5,1,1,1,0,0,0,48,46
321,13840,2,4,1,1,9,2,3,4,9,4,1,2,7,4,4,2,4,5,5,6,1,0,5,1,7,3,1,0,0,66,82
322,14168,2,3,1,1,1,4,1,3,7,1,2,2,5,3,2,3,2,3,1,2,7,7,1,3,1,-2,1,0,0,59,30
323,12974,4,5,1,1,9,2,3,4,9,4,3,3,4,3,4,3,3,5,5,5,1,1,7,1,7,3,0,0,0,52,47
324,14009,2,3,1,2,3,5,1,4,8,1,4,4,5,4,3,5,5,5,2,6,7,7,3,2,4,-2,1,0,0,43,40
325,12936,2,5,1,1,8,2,3,1,2,5,1,3,5,5,4,2,4,5,5,6,1,1,5,2,5,-2,1,0,0,74,56
326,14031,3,4,1,1,7,4,3,3,5,3,3,3,4,3,3,4,3,5,1,5,0,1,3,2,5,-2,1,0,0,51,42
327,13781,2,2,3,2,3,1,3,4,9,3,3,3,4,4,3,4,5,5,5,6,-1,-1,-1,-1,99,-2,0,0,0,49,42
328,13870,4,1,4,2,6,4,3,4,9,2,2,4,3,3,3,4,5,5,5,3,0,0,99,1,5,2,0,0,0,65,39
329,13021,2,4,3,1,8,3,3,1,2,3,4,4,2,3,3,4,4,5,1,6,7,7,6,3,99,-2,0,0,0,45,43
330,13926,6,2,1,2,5,2,3,1,2,1,3,3,3,3,3,4,4,5,1,3,0,0,3,1,1,1,0,0,0,44,45
331,13444,4,4,1,2,9,2,3,3,5,4,4,5,4,5,5,5,5,5,5,6,1,1,7,1,2,1,0,0,0,59,79
332,13790,3,5,1,1,8,5,3,1,1,2,3,2,6,4,4,4,4,5,1,2,7,1,3,1,7,3,0,0,0,52,54
333,13573,1,3,2,1,1,3,1,2,3,3,3,5,6,5,5,5,5,1,1,6,7,7,98,2,3,-2,0,0,0,65,58
334,14242,6,3,1,1,7,3,3,2,3,3,3,2,5,3,4,4,4,5,5,4,7,1,5,1,1,1,0,0,0,59,49
335,13542,4,3,1,2,9,4,3,1,2,1,4,3,3,2,4,2,2,5,3,5,1,1,4,1,4,2,0,0,0,42,30
336,13181,2,4,1,1,8,1,3,3,5,4,2,2,6,4,4,5,5,5,5,4,1,0,5,1,4,2,0,0,0,58,59
337,13519,3,1,4,2,3,5,2,4,9,3,1,4,6,3,4,5,4,5,5,6,7,0,3,2,3,-2,0,0,0,61,58
338,13560,6,4,1,1,7,2,3,4,8,4,4,1,6,4,5,5,4,5,5,5,0,7,5,1,6,3,1,0,0,64,58
339,14309,7,4,1,2,9,2,3,4,9,4,1,3,5,4,4,4,5,5,5,6,0,0,7,1,99,1,0,0,0,77,54
340,13833,2,3,1,1,2,2,2,4,8,1,5,2,4,5,5,5,4,5,5,5,7,7,4,2,4,-2,1,0,0,40,65
341,13824,2,2,1,2,5,5,2,1,1,2,4,3,4,3,3,5,4,5,5,4,1,0,5,1,4,2,0,0,0,46,55
342,13834,2,5,1,1,6,2,3,1,1,5,2,3,3,5,1,1,1,5,5,6,1,7,6,2,5,-2,1,0,0,66,65
343,14037,2,2,1,1,3,3,2,3,6,2,3,2,5,4,4,4,4,5,3,4,1,1,3,2,5,-2,0,0,0,52,53
344,13512,2,5,3,1,6,2,3,1,2,5,1,2,7,5,5,2,5,5,5,6,1,0,5,2,5,-2,0,0,0,86,71
345,13762,4,4,1,1,6,5,3,1,2,3,3,2,7,5,5,5,4,4,1,5,1,1,5,1,1,1,0,0,0,54,82
346,12305,4,4,1,1,8,2,3,1,2,2,3,2,6,4,4,3,4,5,5,6,1,1,99,1,6,-1,0,0,0,58,46
347,13187,2,2,1,1,8,2,3,1,1,5,2,2,6,5,5,5,4,5,5,6,1,1,6,1,3,2,0,0,0,69,65
348,13428,7,5,1,2,7,2,3,4,8,5,1,2,5,5,5,4,4,5,5,-1,0,0,7,1,4,2,0,0,0,78,69
349,13437,6,3,1,1,9,2,3,3,5,3,3,5,5,3,2,2,5,5,3,5,1,1,5,1,7,3,0,0,0,53,50
350,13842,3,5,1,2,6,2,3,1,2,1,4,3,4,3,1,1,5,5,5,3,0,0,5,2,5,-2,1,0,0,44,47
351,13910,4,2,1,1,7,3,3,1,2,5,1,4,5,4,2,3,4,5,5,3,1,0,6,1,1,1,0,0,0,70,54
352,13841,5,3,1,1,9,1,3,3,7,4,1,2,6,4,3,2,4,5,5,6,7,1,7,1,5,2,0,0,0,70,55
353,13925,2,4,1,1,8,2,3,3,7,5,1,1,7,5,5,2,5,5,5,6,0,0,6,2,5,-2,0,0,0,86,85
354,14029,1,3,4,2,8,3,3,1,2,2,3,4,4,3,4,5,4,3,2,3,0,1,99,3,3,-2,1,0,0,42,34
355,11503,2,1,2,2,1,1,1,2,3,5,5,1,7,5,5,5,5,5,5,6,0,0,1,2,4,-2,0,0,0,70,85
356,14321,6,4,2,2,7,2,3,3,5,3,4,3,5,3,4,4,4,5,4,5,1,1,5,1,7,3,0,0,0,51,56
357,13831,1,3,1,2,9,4,3,1,2,4,1,2,5,4,4,4,5,5,5,6,7,1,7,1,98,98,0,0,0,77,58
358,13860,6,4,1,1,8,2,3,4,9,4,2,2,6,4,3,3,4,5,5,4,1,0,5,1,5,3,1,0,0,67,52
359,14125,2,5,1,1,9,3,3,2,3,4,4,4,5,4,4,4,4,4,4,5,1,0,1,1,7,3,1,0,0,39,56
360,10916,3,2,4,2,3,5,2,3,7,5,1,5,6,4,4,5,5,5,4,6,0,0,4,2,3,-2,0,1,0,72,70
361,13201,2,4,1,2,9,3,3,2,4,3,1,2,5,4,5,5,4,5,3,5,1,1,4,1,4,2,0,0,0,68,54
362,14049,5,3,1,1,7,2,3,2,4,5,1,2,6,5,4,2,1,5,5,6,1,1,6,1,1,1,0,0,0,72,78
363,14028,4,3,1,1,8,2,3,2,4,4,1,1,6,5,4,4,4,5,5,6,1,1,5,1,6,2,0,0,0,74,85
364,13504,2,4,1,1,7,2,3,1,1,3,2,2,6,4,3,2,3,5,5,5,1,0,6,2,5,-2,0,0,0,55,67
365,13943,5,2,1,2,5,2,3,2,3,1,5,3,3,2,2,4,3,5,2,3,0,0,3,2,4,-2,0,0,0,44,34
366,11504,2,3,1,2,6,2,3,4,8,1,5,4,4,3,3,4,4,3,1,2,1,0,2,2,2,-2,1,0,0,34,48
367,13828,3,5,1,1,7,1,3,2,3,2,3,1,7,4,3,3,1,1,1,-1,0,0,1,1,4,2,1,0,0,52,59
368,13609,2,3,1,2,5,2,3,1,2,2,3,2,5,4,4,5,4,5,2,5,7,7,4,1,4,2,0,0,0,56,55
369,13283,2,4,1,2,5,2,3,3,5,5,2,2,5,5,4,4,5,5,5,6,1,1,99,2,6,-2,0,0,0,61,82
370,13695,2,2,2,2,1,5,1,3,5,3,3,5,5,5,3,3,3,4,4,5,7,7,1,3,1,-2,0,0,0,49,64
371,13835,2,4,1,2,3,1,3,2,3,2,2,3,4,4,4,4,3,5,2,4,7,1,3,1,4,2,1,0,0,56,43
372,14330,7,5,1,2,2,1,2,4,9,3,3,2,5,4,5,5,5,5,5,4,1,1,5,1,6,3,0,0,0,57,42
373,13099,4,3,1,1,7,3,3,2,3,4,2,4,6,4,3,3,4,5,3,6,1,1,7,1,6,2,0,0,0,61,56
374,13188,1,4,3,1,2,1,3,4,8,3,3,2,4,3,3,3,5,5,5,5,7,0,99,2,5,-2,0,0,0,49,42
375,13697,2,3,1,1,5,1,3,2,4,1,3,2,5,2,4,4,3,4,1,2,0,0,2,2,2,-2,1,0,0,47,45
376,14040,4,3,1,1,9,2,3,3,7,5,2,3,5,5,4,4,5,5,5,6,1,1,7,1,3,2,0,0,0,61,63
377,13591,4,2,2,2,1,2,1,1,1,1,4,2,3,1,4,4,3,3,1,-1,0,0,99,2,99,-2,0,0,0,39,37
378,11090,6,2,1,1,1,1,2,4,8,2,3,4,3,3,3,4,4,5,1,2,0,0,1,2,2,-2,0,0,0,51,23
379,13854,6,2,1,2,3,2,3,2,4,4,1,2,5,5,4,4,5,5,5,4,7,7,6,1,7,99,0,0,0,71,67
380,12520,1,2,3,1,1,3,1,2,3,1,5,5,1,1,1,1,1,1,1,1,7,0,1,3,1,-2,1,0,1,14,5
381,11229,4,2,1,1,3,3,2,2,4,3,3,2,4,2,2,2,4,5,1,1,0,0,4,1,6,2,0,0,0,58,35
382,13830,8,5,1,1,8,2,3,4,8,5,1,2,6,4,3,3,5,5,5,6,1,1,7,1,1,1,0,0,0,95,55
383,13650,5,5,1,2,8,2,3,3,5,4,1,2,6,4,4,4,4,5,3,6,1,1,4,1,4,2,0,0,0,65,60
384,11621,1,3,1,1,5,2,3,2,4,2,3,3,5,3,4,2,3,5,2,3,1,7,3,1,4,2,1,0,0,49,36
385,12358,3,3,4,1,5,3,3,4,9,5,4,3,4,4,5,3,4,2,3,4,0,1,3,1,5,3,0,0,0,46,51
386,14044,5,3,1,2,5,2,3,3,5,3,3,5,4,3,4,5,3,5,1,6,0,0,5,1,1,1,0,0,0,53,38
387,13105,6,2,1,2,9,2,3,3,7,3,2,3,5,4,4,3,4,5,5,5,1,0,4,1,5,2,0,0,0,63,56
388,11622,4,2,1,1,3,5,2,4,8,2,5,3,4,3,2,2,3,3,2,4,1,1,99,1,3,1,0,0,0,37,38
389,10559,5,5,3,1,9,1,3,4,8,5,1,1,7,5,5,5,5,5,5,1,1,1,7,1,1,1,0,0,0,86,85
390,12811,7,3,1,1,5,2,3,2,3,3,2,3,5,4,4,4,4,5,4,4,0,0,6,1,2,1,0,0,0,61,52
391,13008,7,2,4,1,6,2,3,2,3,4,1,3,4,3,3,2,5,5,5,5,0,0,7,1,1,1,0,0,0,69,46
