PUF_ID,PPREG4,PPREG9,PPGENDER,agecat,PPETHM,PPEDUC,PPINCIMP,PPHHSIZE,FWB1_5,AUTOMATED_1,HOUSING,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,ENDSMEET,FWB1_1,ACT1_2,PRODHAVE_8,PRODUSE_2,PPMARIT,HHEDUC,PAREDUC,HOUSESAT,SWB_1,MANAGE1_2,AUTOMATED_2
13711,3,5,2,8,1,3,2,2,4,0,1,1,0,0,0,0,8,1,4,3,0,0,1,5,4,4,7,4,7
12722,4,9,1,8,1,5,8,2,3,1,1,1,0,0,0,0,1,1,3,4,0,0,1,5,5,4,6,3,-1
10623,2,3,2,8,1,4,3,2,1,0,1,-1,0,0,0,0,8,1,4,4,0,0,2,4,2,4,6,4,0
9536,4,9,2,4,1,2,8,2,3,1,1,0,0,0,0,2,3,2,3,2,0,0,1,2,2,4,4,2,0
11759,3,7,1,5,3,2,1,1,3,0,1,1,0,0,0,0,8,1,3,3,0,0,4,2,2,2,4,4,0
12537,1,2,2,2,1,5,9,3,4,1,1,0,2,0,0,0,2,1,4,4,1,0,1,5,3,4,6,4,1
8393,3,5,1,2,1,4,4,1,1,7,2,1,0,0,0,0,3,1,4,5,1,0,4,4,5,4,7,5,7
9537,3,5,1,2,1,5,8,2,2,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,5,4,6,5,1
12325,4,8,1,6,1,5,2,2,4,1,3,1,0,0,0,0,2,1,3,4,0,0,1,3,2,4,5,4,7
10977,1,2,2,2,4,2,1,2,3,7,2,0,0,1,1,0,2,1,3,4,0,0,1,2,2,3,7,3,7
11420,3,5,2,7,2,1,1,1,1,7,2,-1,0,0,0,0,8,2,1,2,0,0,3,2,2,3,5,2,7
9538,2,3,2,8,1,2,6,1,4,1,1,1,0,0,0,0,8,1,3,4,0,0,1,2,1,3,6,5,1
9539,4,8,1,4,1,5,7,4,5,1,1,0,0,2,0,0,2,3,1,3,1,0,1,5,5,3,6,4,1
12538,3,7,2,2,4,4,3,3,1,0,3,0,1,0,0,0,4,1,4,4,0,0,1,4,2,3,6,5,0
7774,1,2,1,3,1,4,8,2,3,1,2,0,1,0,0,0,2,1,4,4,1,0,1,4,2,3,7,4,0
9540,3,5,2,7,1,4,9,1,1,7,1,1,0,0,0,0,8,1,1,4,0,0,1,5,2,4,6,5,7
8812,2,4,1,6,1,4,6,2,3,1,1,-1,0,0,0,0,8,2,3,4,0,0,1,4,4,4,6,4,0
7286,3,5,1,1,1,4,6,1,3,1,2,-1,0,0,0,0,2,1,4,5,0,0,5,4,4,3,7,5,1
13449,1,1,2,8,1,1,1,1,4,7,1,1,0,0,0,0,8,1,3,4,0,0,2,1,1,4,6,5,0
10430,1,2,2,7,2,3,4,1,4,0,1,1,0,0,0,0,8,2,4,4,0,0,2,3,2,3,7,4,7
9038,2,3,1,3,1,3,6,5,4,1,1,0,0,1,0,0,99,1,3,4,0,0,5,3,3,3,5,4,0
8813,3,5,1,3,1,2,6,2,3,1,1,1,0,0,0,0,2,2,4,4,0,0,1,2,4,4,6,4,1
12611,3,5,2,8,1,4,8,2,1,0,1,1,0,0,0,0,8,1,4,4,0,0,1,5,3,4,6,4,0
13090,3,5,1,6,1,3,6,2,1,0,1,1,0,0,0,0,8,1,4,4,0,0,1,3,3,4,6,4,0
11421,3,7,2,8,1,3,5,2,5,1,1,1,0,0,0,0,8,1,5,5,0,0,1,4,3,4,7,5,1
10234,2,4,2,3,1,3,6,5,4,7,1,0,0,2,1,0,4,1,4,4,0,0,1,3,3,3,6,3,1
9280,1,1,2,6,1,5,9,5,5,7,1,1,0,0,0,0,8,1,4,5,0,0,2,5,5,4,7,5,7
8394,3,6,1,3,1,3,3,4,1,7,1,0,0,0,2,0,4,1,3,4,0,0,1,4,3,4,6,4,7
8395,1,2,1,4,1,2,1,1,5,7,2,1,0,0,0,0,6,-1,2,3,0,0,4,2,-1,4,3,4,7
11275,1,2,2,7,1,2,1,1,3,7,2,1,0,0,0,0,8,1,3,3,0,0,3,2,1,3,6,4,1
8396,3,6,1,4,1,4,5,1,1,1,2,0,0,0,0,1,2,1,5,5,0,0,4,4,4,3,6,5,1
8589,3,5,2,4,1,2,4,3,5,1,2,1,0,0,0,0,4,2,1,3,0,0,1,2,2,3,4,4,7
10624,1,1,2,5,1,2,8,3,1,1,1,0,0,0,1,0,2,1,4,4,0,0,1,2,2,4,6,3,1
8397,3,5,1,2,1,4,8,2,2,1,1,1,0,0,0,0,2,1,4,3,1,0,1,5,4,4,6,4,0
12908,3,7,2,8,1,2,8,2,1,0,1,-1,0,0,0,0,8,1,5,4,0,0,1,4,1,3,2,5,0
9039,1,2,1,4,1,3,7,3,5,1,2,1,0,0,0,0,2,2,1,3,0,0,1,3,3,3,4,3,1
8814,3,5,1,5,1,3,6,2,4,0,1,1,0,0,0,0,99,2,3,2,0,0,3,3,3,2,5,3,1
7444,4,9,1,2,4,1,1,5,4,1,3,1,0,0,0,0,7,1,5,5,1,1,1,1,1,2,7,3,0
9770,3,6,1,3,1,4,8,4,5,0,1,0,2,0,0,0,2,2,3,3,0,0,1,4,4,2,3,1,0
14001,2,3,2,4,1,1,1,2,3,7,1,1,0,0,0,0,2,2,3,3,0,0,3,2,2,3,6,3,7
12444,3,5,2,2,1,3,5,4,3,7,1,0,2,0,0,0,3,3,3,3,0,0,1,3,3,3,7,4,0
11965,3,6,1,5,1,4,9,4,2,1,1,0,0,0,0,2,8,1,4,3,0,0,1,5,4,3,6,4,1
8049,4,8,1,4,1,3,6,1,2,1,2,1,0,0,0,0,2,1,2,3,0,0,3,3,4,3,4,4,1
12445,2,3,1,2,1,2,6,4,3,1,1,0,1,2,0,0,2,2,1,3,0,0,1,2,2,3,6,3,0
13058,3,5,1,8,4,1,1,1,3,1,2,1,0,0,0,0,8,1,3,5,0,0,3,1,1,3,7,5,1
9281,2,3,1,2,1,3,4,1,2,1,2,1,0,0,0,0,5,1,3,3,0,0,4,3,3,4,4,3,0
10625,2,3,1,5,1,4,7,2,3,1,1,0,0,0,0,2,2,2,1,2,0,0,3,4,2,4,4,3,7
13388,4,8,2,2,4,4,4,5,3,0,2,0,1,2,0,0,2,2,1,2,0,0,1,4,4,1,4,3,1
9040,3,6,1,2,1,3,7,3,3,1,1,0,1,0,0,0,2,2,3,4,0,0,1,5,3,4,7,5,0
9771,4,9,1,2,1,4,9,3,2,1,2,1,0,0,0,0,2,1,3,5,1,0,4,4,4,3,6,5,0
8590,2,3,2,2,1,3,9,5,2,0,3,1,0,0,0,0,2,2,2,3,0,0,4,4,4,2,7,2,0
11276,3,5,1,2,1,4,8,2,1,1,1,1,0,0,0,0,2,1,5,5,0,0,1,5,5,4,6,1,1
8591,2,3,1,2,2,4,9,3,3,0,2,0,2,0,0,0,2,2,3,3,0,0,5,4,4,4,4,3,0
10824,2,3,1,2,1,4,8,3,2,1,1,0,1,0,0,0,2,1,4,4,1,0,1,5,5,3,6,4,0
11760,3,5,2,6,2,1,1,1,5,7,2,1,0,0,0,0,8,3,1,4,0,0,3,1,1,4,4,5,7
8398,4,9,2,4,1,5,5,4,3,1,1,0,0,1,0,0,2,2,2,2,0,0,3,5,4,4,5,2,1
12875,3,5,1,4,2,5,4,1,2,1,2,-1,0,0,0,0,2,1,4,4,0,0,3,5,3,3,5,5,1
12048,3,5,1,2,4,5,7,2,1,1,2,1,0,0,0,0,2,1,4,5,1,0,1,5,3,3,7,4,1
7445,4,9,1,2,1,2,2,1,3,7,2,1,0,0,0,0,2,2,2,2,0,0,5,2,2,3,5,3,1
12192,4,9,1,3,1,4,9,4,3,7,1,0,0,0,2,0,2,2,4,3,0,0,3,5,4,2,4,2,7
11966,1,2,2,5,4,3,2,3,3,0,2,0,1,0,0,2,6,2,3,3,0,0,3,3,3,2,5,4,0
12193,1,1,1,3,1,2,8,2,3,1,1,1,0,0,0,0,2,1,4,3,0,0,1,3,2,4,6,4,0
9541,3,5,1,2,1,5,8,2,3,1,2,1,0,0,0,0,2,2,2,3,1,0,1,5,4,4,6,4,0
13150,3,5,1,4,1,4,9,4,3,1,1,0,1,1,0,0,2,1,3,3,1,0,1,4,4,4,6,3,0
11551,3,5,2,4,2,5,1,1,4,7,1,1,0,0,0,0,3,2,1,3,0,0,4,5,1,3,4,1,0
12194,3,5,2,6,1,3,5,2,2,1,1,0,0,0,0,1,2,1,4,5,0,0,2,5,2,4,7,5,0
8197,2,4,1,4,1,3,7,4,3,1,2,0,0,2,0,0,2,2,2,3,0,0,1,3,3,3,4,3,1
13070,2,3,1,4,1,4,7,5,3,1,1,0,0,1,2,0,2,3,1,1,0,0,1,4,2,3,4,3,1
12723,1,2,2,8,2,3,7,2,5,7,2,1,0,0,0,0,8,1,2,4,0,0,4,3,1,4,6,5,7
11761,4,8,1,1,1,3,3,2,2,7,2,1,0,0,0,0,2,2,2,3,1,0,1,3,4,3,5,5,1
9041,2,3,1,3,1,3,4,5,3,1,1,0,2,1,0,0,2,1,5,4,0,0,1,5,3,3,6,4,1
12124,4,9,1,6,1,4,9,2,1,0,1,1,0,0,0,0,8,1,5,4,0,0,1,4,3,4,6,5,0
13763,4,8,1,7,1,5,7,2,3,7,2,-1,0,0,0,0,8,2,2,3,0,0,1,5,5,3,5,3,7
12574,3,5,2,7,1,3,5,2,1,1,1,1,0,0,0,0,8,1,3,5,0,0,1,3,3,4,6,5,1
11552,1,2,2,6,1,2,7,2,1,1,1,1,0,0,0,0,3,1,4,4,0,0,1,5,2,4,5,5,0
11422,2,4,2,6,1,3,8,4,3,0,1,1,0,0,0,0,8,2,2,4,1,0,1,5,3,3,7,4,1
14229,1,2,1,5,2,3,1,1,3,7,2,1,0,0,0,0,8,1,2,3,0,0,4,3,3,4,6,3,7
7776,1,2,2,3,1,4,9,2,1,1,1,0,1,0,0,0,2,1,5,5,0,0,1,4,4,4,6,5,1
9542,2,3,2,3,2,2,1,2,3,0,3,1,0,0,0,0,7,1,3,3,0,0,3,2,2,1,7,4,0
9282,3,6,2,6,1,4,8,4,5,1,1,0,0,0,0,2,2,2,1,3,1,0,1,4,4,3,6,3,0
8592,3,5,2,2,1,5,5,2,3,1,2,1,0,0,0,0,2,1,5,4,0,0,5,5,5,3,6,5,0
12485,1,2,2,6,2,2,7,4,1,0,1,-1,0,0,0,0,8,1,5,4,0,0,2,2,2,2,7,4,0
10626,4,9,2,4,1,4,9,2,2,1,1,1,0,0,0,0,2,1,3,4,0,0,1,4,5,3,5,4,1
13031,4,9,1,2,4,3,3,4,3,0,2,0,0,1,1,0,2,1,3,4,0,0,1,3,3,3,6,4,0
11762,2,3,1,2,4,3,5,2,1,7,3,0,1,1,0,0,2,1,4,3,0,0,3,3,3,4,7,5,1
8399,2,3,1,2,3,4,7,4,3,7,3,1,0,0,0,0,5,1,2,4,1,0,4,4,2,4,6,4,7
10627,2,3,2,8,1,3,6,1,1,1,2,0,0,0,0,2,8,1,5,4,0,0,2,3,2,4,6,4,7
13682,1,2,1,4,1,4,9,1,1,1,1,1,0,0,0,0,2,1,4,4,0,0,3,4,4,4,5,5,0
7287,2,4,2,2,1,3,5,2,5,1,2,0,0,1,0,0,2,2,1,4,1,0,3,4,3,3,5,4,0
12380,3,5,2,8,1,2,4,2,3,7,1,1,0,0,0,0,8,1,3,4,0,0,1,4,2,4,5,4,7
12326,4,9,1,8,1,3,8,1,4,1,1,1,0,0,0,0,8,1,5,5,0,0,1,3,3,4,7,5,1
8593,4,8,1,1,4,3,8,5,1,7,2,1,0,0,0,0,3,3,1,1,1,0,5,5,3,4,1,1,7
8594,2,3,1,3,1,2,7,4,5,1,1,0,0,1,1,1,2,2,1,1,0,0,1,2,2,4,3,1,1
7896,4,8,2,2,1,4,3,3,3,1,2,0,1,0,0,0,2,1,3,4,1,0,1,4,2,4,6,4,1
8815,3,5,2,4,1,3,4,5,5,7,2,0,1,0,1,2,3,3,1,3,1,0,1,3,3,3,4,2,7
10235,1,2,2,8,1,3,2,1,3,0,1,1,0,0,0,0,8,1,4,4,0,0,2,3,3,4,4,4,1
12446,3,5,1,3,2,3,7,2,3,0,1,0,1,0,0,0,2,2,1,1,1,0,1,4,3,3,4,1,0
8595,3,5,1,5,1,4,6,2,2,1,2,1,0,0,0,0,2,2,2,2,0,0,1,4,4,2,5,2,0
7777,4,9,1,2,1,3,6,1,5,1,2,1,0,0,0,0,2,2,1,3,1,0,4,3,4,3,2,3,1
13606,4,9,1,2,4,4,8,2,1,1,2,0,1,0,1,0,2,1,5,5,0,0,1,4,4,3,7,5,1
8050,3,5,1,4,1,4,9,2,3,0,1,1,0,0,0,0,8,2,2,4,0,0,1,5,5,3,2,4,1
9997,4,8,1,3,1,3,5,5,3,1,1,0,0,2,1,0,2,2,1,3,1,0,3,3,4,4,5,4,0
12260,4,8,2,7,1,2,3,2,2,0,1,1,0,0,0,0,8,1,3,4,0,0,1,2,4,3,6,5,1
9772,3,5,1,4,1,4,9,4,4,0,1,0,1,1,0,0,7,2,3,3,0,0,1,5,5,4,5,3,1
9283,4,8,2,4,3,3,2,2,4,0,3,1,0,0,0,0,7,1,4,3,0,0,3,3,3,3,4,3,0
10431,4,9,2,6,1,3,9,2,1,1,1,1,0,0,0,0,4,2,3,3,0,0,1,4,3,3,5,3,1
13579,4,9,2,5,3,5,8,2,3,1,1,0,0,0,0,1,2,1,3,4,0,0,1,5,5,3,6,5,0
11553,3,5,2,2,1,2,5,4,3,7,2,1,0,0,0,0,2,2,2,3,0,1,1,2,2,3,5,4,7
11554,3,5,1,7,1,3,7,2,1,0,1,1,0,0,0,0,8,1,4,5,0,0,1,4,1,4,6,5,7
13228,4,9,2,4,1,4,8,3,1,7,1,0,0,0,1,0,1,1,5,4,0,0,1,4,4,4,7,5,0
7446,3,7,1,4,4,3,7,5,3,0,1,0,1,2,1,0,2,1,3,3,0,0,1,3,3,4,6,3,1
13667,2,4,2,2,1,5,6,4,4,1,1,0,1,1,0,0,2,2,3,3,1,0,1,5,4,4,7,3,1
12613,4,9,2,3,4,1,3,5,3,0,1,0,1,2,1,1,4,1,5,4,0,0,1,2,1,4,6,5,1
9042,1,1,2,5,1,5,9,4,1,1,1,0,0,0,1,2,2,1,5,4,0,0,1,5,2,3,7,4,0
11664,4,8,1,1,4,1,4,5,3,7,3,1,0,0,0,0,5,1,3,1,0,0,4,3,3,3,4,1,7
7447,4,9,1,3,3,5,9,1,1,7,1,1,0,0,0,0,2,1,5,5,0,0,5,5,2,4,7,5,1
11877,1,1,2,3,1,3,1,3,5,7,1,0,0,0,0,1,2,1,1,2,0,0,2,3,2,3,5,3,0
9043,4,9,2,6,1,2,7,2,1,0,1,1,0,0,0,0,8,1,4,5,0,0,1,3,2,4,7,4,1
9044,2,3,2,2,1,5,2,1,2,7,2,1,0,0,0,0,2,1,3,4,1,0,4,5,5,3,6,4,0
13151,3,5,1,5,1,3,2,1,4,1,1,1,0,0,0,0,1,1,4,4,0,0,3,4,4,4,7,5,0
9543,1,2,2,2,1,2,2,3,5,1,2,0,1,0,0,0,2,2,5,5,0,0,5,3,2,4,7,4,7
13683,3,7,2,2,2,3,1,4,3,7,2,0,2,1,0,0,7,1,1,5,0,0,4,3,3,3,3,5,7
8816,3,6,1,4,1,4,8,5,5,1,1,0,0,1,2,0,2,3,1,3,0,0,1,4,4,3,5,2,0
10432,2,3,1,5,1,5,7,2,2,1,1,1,0,0,0,0,8,1,4,4,0,0,1,5,2,4,6,4,1
11763,3,5,1,4,1,3,8,2,3,1,1,0,0,0,0,1,2,1,4,3,1,0,1,3,2,3,5,4,1
11555,3,6,1,1,1,3,1,1,3,7,3,1,0,0,0,0,5,1,2,3,0,0,4,3,2,4,5,5,7
10433,3,5,1,6,1,5,7,2,1,1,1,1,0,0,0,0,8,2,4,4,0,0,1,4,2,4,6,5,1
9045,3,5,1,2,1,4,7,4,3,1,1,0,2,0,0,0,2,1,5,4,1,0,1,4,5,4,6,5,0
10826,3,5,1,3,1,3,8,4,3,1,1,0,0,0,1,1,2,1,3,2,0,0,1,3,3,3,5,1,0
8400,3,5,1,4,1,5,9,2,1,1,1,1,0,0,0,0,2,1,5,5,0,0,1,5,5,4,6,5,0
11764,3,6,2,7,1,2,7,2,1,0,1,1,0,0,0,0,8,1,5,4,0,0,1,3,2,4,6,4,1
10434,1,2,1,8,1,3,8,2,5,1,1,1,0,0,0,0,8,1,3,5,0,0,1,5,3,4,6,4,1
9544,3,6,1,2,1,4,6,2,3,1,2,1,0,0,0,0,2,1,2,4,0,0,1,4,4,3,6,3,1
9773,3,6,1,2,1,3,5,2,3,1,2,1,0,0,0,0,2,2,2,3,0,0,1,3,2,3,5,5,0
11765,3,5,1,6,1,3,4,5,3,1,1,0,0,0,0,2,3,2,2,3,0,0,1,3,2,3,3,4,1
9284,1,2,2,7,1,2,5,2,3,7,1,-1,0,0,0,0,8,2,2,3,0,0,1,2,3,4,7,3,7
8401,2,3,1,4,3,2,4,4,1,0,2,0,0,0,1,1,1,1,4,5,0,0,1,2,2,3,7,4,1
10236,3,5,2,4,1,4,9,3,1,1,1,0,0,1,0,0,2,1,5,4,0,0,1,5,5,3,5,5,0
9998,4,9,1,8,1,5,7,1,1,0,1,1,0,0,0,0,8,1,5,5,0,0,4,5,5,4,6,1,1
14228,4,9,1,7,1,3,8,2,2,0,1,1,0,0,0,0,8,1,4,4,0,0,1,3,2,4,6,4,0
11141,3,5,1,8,1,2,2,2,1,0,1,-1,0,0,0,0,8,1,3,3,0,0,1,2,2,3,6,5,0
10978,3,7,1,1,4,3,1,5,2,7,2,1,0,0,0,0,1,2,3,4,0,0,4,3,2,-1,7,3,7
9999,4,8,1,3,1,5,8,5,2,1,1,0,0,2,1,0,2,1,4,4,0,0,1,5,5,4,6,4,1
9774,3,5,1,5,1,2,7,2,1,7,1,1,0,0,0,0,2,1,4,4,0,0,3,5,2,3,5,4,1
9775,4,9,1,8,1,4,7,1,2,7,1,1,0,0,0,0,8,1,4,4,0,0,2,4,4,4,3,5,1
13540,2,4,2,4,3,2,1,1,5,7,1,1,0,0,0,0,6,3,1,3,0,0,2,2,2,3,1,4,7
12261,2,3,2,2,1,2,1,3,2,7,2,0,1,0,0,0,4,3,1,4,0,0,5,2,2,2,1,3,7
14256,3,6,2,3,1,5,9,5,3,1,1,0,1,2,0,0,2,1,2,2,0,0,1,5,5,4,6,2,0
12994,2,3,1,5,1,3,6,4,3,7,1,0,0,0,0,2,2,2,2,3,0,0,1,3,5,3,3,1,1
12195,2,4,1,2,1,5,4,5,3,1,1,0,2,1,0,0,2,1,3,4,0,0,1,5,5,3,6,4,1
12876,4,9,1,2,4,2,1,2,5,7,1,1,0,0,0,0,3,3,1,2,1,0,4,4,2,3,2,2,7
10000,4,9,1,4,1,3,2,3,5,7,1,1,0,0,0,0,6,3,2,2,1,0,5,4,3,2,4,3,0
9776,4,9,2,6,1,4,7,2,3,7,1,1,0,0,0,0,3,2,3,4,0,0,1,5,5,4,6,4,7
13552,4,9,2,2,1,2,1,5,3,7,3,0,1,0,0,0,4,1,2,3,0,0,5,3,2,2,3,4,7
11142,4,9,1,3,1,3,4,5,4,7,1,0,1,1,1,0,2,1,4,5,0,0,5,3,3,4,7,4,1
10628,3,6,2,6,1,2,2,2,2,0,1,1,0,0,0,0,7,2,3,3,0,0,1,2,2,4,5,3,0
12447,4,9,1,4,1,3,3,3,5,0,2,0,0,0,0,1,7,2,1,4,0,0,1,3,3,2,4,4,0
12651,3,5,2,5,2,4,4,1,3,0,1,1,0,0,0,0,2,1,1,3,0,0,4,4,1,3,3,4,0
10237,4,8,2,6,3,4,8,2,3,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,5,4,6,3,0
11766,3,5,1,6,1,4,9,2,1,1,1,-1,0,0,0,0,1,1,5,5,0,0,1,4,1,4,7,3,1
12049,3,5,1,7,1,1,3,2,3,0,1,1,0,0,0,0,8,2,2,4,0,0,1,1,1,4,6,4,0
7448,4,9,2,2,4,2,2,4,4,0,2,0,1,1,1,0,2,2,3,4,0,0,1,2,2,3,7,3,0
8402,4,9,1,2,4,5,8,3,1,1,1,0,1,0,0,0,2,1,5,5,0,0,1,5,4,4,7,5,0
8596,3,5,2,2,1,5,8,5,3,7,3,1,0,0,0,0,7,2,2,3,1,0,4,5,5,3,3,1,1
9777,4,9,1,4,1,2,4,1,3,1,1,1,0,0,0,0,1,2,3,3,0,0,4,2,2,3,6,4,0
12965,4,9,2,5,1,2,8,3,3,1,1,1,0,0,0,0,4,2,3,3,0,0,1,2,2,3,3,4,0
10435,4,9,1,6,3,4,3,1,1,1,1,1,0,0,0,0,8,1,5,5,0,0,4,4,4,4,7,5,1
12652,4,8,2,4,1,3,6,2,4,1,1,0,0,0,0,2,2,1,4,5,0,0,1,3,3,4,5,5,0
12762,3,6,2,2,2,3,2,3,4,7,2,0,1,0,0,0,6,2,2,4,0,0,5,3,3,3,5,3,1
11878,1,2,1,7,2,2,7,2,5,0,1,1,0,0,0,0,8,1,4,4,0,0,1,3,2,4,5,4,1
11143,3,7,1,3,4,3,8,1,4,7,2,1,0,0,0,0,1,1,4,4,0,0,4,3,1,3,5,4,0
9545,3,5,1,2,2,3,1,3,2,7,3,1,0,0,0,0,7,2,3,3,0,0,4,5,3,3,3,2,7
11967,1,2,2,6,4,3,3,1,3,0,2,1,0,0,0,0,2,2,3,3,0,0,4,3,3,4,7,3,0
13302,4,9,1,1,1,3,3,3,5,7,2,1,0,0,0,0,7,2,1,3,1,0,4,3,3,3,4,4,7
14233,1,1,2,6,1,3,2,1,3,7,1,1,0,0,0,0,1,1,2,3,0,0,4,3,3,3,5,4,7
12448,4,9,1,8,3,5,7,2,1,7,1,1,0,0,0,0,8,1,5,3,0,0,1,5,5,4,7,5,1
11665,4,8,1,6,1,2,4,1,1,0,2,1,0,0,0,0,8,1,5,3,0,0,4,2,3,3,5,1,0
11423,3,6,2,7,1,2,7,2,2,0,1,1,0,0,0,0,4,1,3,3,0,0,1,2,2,4,5,4,0
10629,2,3,1,7,1,4,5,2,5,0,1,1,0,0,0,0,8,1,4,4,0,0,1,4,1,4,6,5,0
12262,2,3,1,4,1,3,8,2,3,1,1,-1,0,0,0,0,2,1,3,2,0,0,1,4,3,3,5,3,7
14234,3,7,2,2,4,2,6,5,3,7,2,0,2,1,0,0,4,2,1,5,0,0,1,3,3,4,7,5,0
13013,3,6,1,5,1,2,3,1,1,1,1,1,0,0,0,0,2,1,4,4,0,0,4,2,1,3,3,4,0
11556,2,3,2,6,1,3,3,2,3,7,1,1,0,0,0,0,8,1,2,3,1,0,1,4,2,3,4,4,0
10979,2,4,2,6,1,2,7,2,1,1,1,1,0,0,0,0,2,1,4,3,0,0,1,2,2,4,2,4,1
9285,2,4,1,5,1,2,1,1,3,7,1,0,0,0,2,1,2,1,1,3,0,0,3,2,2,4,5,3,7
12724,4,8,2,5,3,3,7,5,1,1,1,1,0,0,0,0,2,1,3,4,0,0,1,4,4,4,7,4,1
9286,3,5,1,4,1,5,9,2,4,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,2,3,6,4,1
10001,3,5,1,7,1,5,8,2,4,1,1,1,0,0,0,0,8,1,4,5,0,0,1,5,4,4,6,5,1
13280,3,5,1,2,1,4,7,4,2,1,1,0,2,0,0,0,2,1,3,4,0,0,1,4,4,3,5,4,1
7338,3,5,1,2,1,3,8,4,5,1,1,0,1,1,0,0,2,2,5,3,1,0,1,5,3,4,7,2,1
9046,3,5,1,2,1,3,4,2,3,7,2,0,1,0,0,0,2,2,2,3,1,0,3,5,5,3,5,3,1
9546,1,1,2,3,1,5,8,3,1,1,1,0,1,0,0,0,2,1,4,5,0,0,1,5,2,3,4,5,0
10436,4,8,1,3,1,2,4,4,3,0,1,0,0,0,1,0,1,1,1,3,0,0,5,3,3,3,5,3,1
7897,3,5,1,2,1,3,5,1,5,7,2,0,0,1,1,0,2,2,2,3,0,0,4,3,3,3,3,4,1
12381,2,3,1,4,2,3,3,3,3,7,2,0,0,2,0,1,2,2,2,3,0,0,3,3,1,2,3,4,7
10630,3,5,2,5,2,3,3,1,3,1,2,1,0,0,0,0,2,2,2,3,1,0,4,3,3,3,7,3,1
11424,2,4,1,6,1,3,7,2,3,0,1,1,0,0,0,0,8,1,4,4,0,0,1,3,3,3,5,4,0
10437,2,3,2,5,1,2,5,2,4,1,1,1,0,0,0,0,3,1,2,4,0,0,1,2,2,4,7,5,1
9287,3,5,1,6,1,5,9,3,1,1,1,-1,0,0,0,0,8,1,4,5,0,0,1,5,5,4,6,3,1
8403,3,5,1,2,1,4,8,2,1,1,1,1,0,0,0,0,2,1,5,4,0,0,1,4,5,4,6,5,1
8817,3,5,2,1,3,4,8,4,3,7,3,1,0,0,0,0,2,1,3,3,0,0,4,4,4,4,4,3,0
12486,1,2,2,5,1,2,4,2,2,1,1,1,0,0,0,0,2,2,3,3,0,0,1,4,2,3,4,2,1
12877,2,3,1,2,1,4,8,2,2,1,1,1,0,0,0,0,2,1,3,3,1,0,1,4,3,3,5,4,0
13584,3,5,1,4,1,2,7,5,3,1,2,0,0,2,1,0,2,1,3,3,0,0,1,2,2,2,7,4,1
12263,1,2,1,8,1,3,6,2,4,0,1,0,0,0,0,2,8,1,5,4,0,0,1,4,3,3,6,4,1
11277,1,2,2,6,1,2,3,3,5,0,3,-1,0,0,0,0,8,2,1,3,0,0,3,4,2,2,2,4,0
10002,3,5,1,4,1,3,8,2,4,0,3,1,0,0,0,0,1,2,2,3,0,1,3,3,3,3,4,4,0
12382,2,3,2,5,1,3,8,2,1,7,1,1,0,0,0,0,8,1,5,5,0,0,1,3,3,3,6,4,1
8818,2,3,2,1,2,3,1,3,3,1,2,1,0,0,0,0,3,1,3,3,1,0,4,3,3,3,6,2,0
11278,3,7,2,3,1,3,7,2,1,7,1,0,0,0,0,1,2,1,3,4,0,0,1,3,3,4,5,4,1
9047,3,6,2,3,1,2,2,4,4,7,2,1,0,0,0,0,99,3,1,3,0,0,4,3,2,2,4,3,7
9778,2,3,1,6,1,3,8,2,1,1,1,1,0,0,0,0,2,1,5,5,0,0,1,3,3,4,7,5,1
9779,1,2,1,4,1,4,8,2,3,1,1,1,0,0,0,0,2,2,3,4,0,0,1,5,2,3,4,4,1
10438,3,5,2,3,4,3,3,2,5,1,2,0,0,1,0,0,2,2,2,3,1,0,4,3,3,2,6,4,0
7898,1,2,2,3,1,3,3,2,5,7,2,1,0,0,0,0,2,2,1,4,0,0,1,4,3,3,4,3,1
9780,3,5,1,6,1,5,9,2,1,1,1,-1,0,0,0,0,8,1,4,4,0,0,1,5,5,4,6,5,1
7899,1,2,2,6,1,4,8,3,3,1,1,0,0,0,0,1,2,1,3,3,0,0,3,4,2,3,5,3,1
8198,1,1,1,2,1,3,3,1,3,1,2,1,0,0,0,0,2,1,2,2,1,0,4,4,5,3,2,3,7
9547,2,3,2,6,1,2,2,1,1,0,1,1,0,0,0,0,8,1,3,4,0,0,4,2,2,2,7,4,1
10439,2,4,1,4,1,4,9,2,1,1,1,1,0,0,0,0,2,1,5,4,0,0,1,4,3,4,4,1,1
12264,2,3,1,3,1,2,1,4,3,7,3,0,2,0,0,0,2,1,3,3,0,0,1,3,2,3,6,4,7
8597,1,2,2,5,3,5,7,2,3,1,1,1,0,0,0,-1,2,2,3,3,0,0,1,5,5,3,5,4,1
9548,3,6,2,4,1,2,8,2,1,1,1,1,0,0,0,0,4,1,4,4,0,0,1,3,3,4,6,4,1
12196,3,5,2,6,1,3,8,3,4,1,1,0,0,0,0,2,3,1,3,4,0,0,1,4,2,4,5,5,1
13490,1,2,1,2,2,3,3,4,2,0,2,1,0,0,0,0,2,2,2,5,0,0,4,3,3,3,7,2,1
